In CurrentRaw=435.0 | Change=0.0 => üInitial floor measurement (5s)... Keep the sensor on the empty floor.
Collecting baseline... RawAvg=436.60
Collecting baseline... RawAvg=436.60
Collecting baseline... RawAvg=437.00
Collecting baseline... RawAvg=437.00
Collecting baseline... RawAvg=437.00
Collecting baseline... RawAvg=437.40
Collecting baseline... RawAvg=437.40
Collecting baseline... RawAvg=437.40
Collecting baseline... RawAvg=437.80
Collecting baseline... RawAvg=438.00
Collecting baseline... RawAvg=437.80
Collecting baseline... RawAvg=438.00
Collecting baseline... RawAvg=438.00
Collecting baseline... RawAvg=438.00
Collecting baseline... RawAvg=438.20
Collecting baseline... RawAvg=438.40
Collecting baseline... RawAvg=438.60
Collecting baseline... RawAvg=438.80
Collecting baseline... RawAvg=439.00
Collecting baseline... RawAvg=439.20
Collecting baseline... RawAvg=439.80
Collecting baseline... RawAvg=440.20
Collecting baseline... RawAvg=440.40
Collecting baseline... RawAvg=440.60
Collecting baseline... RawAvg=440.60
Collecting baseline... RawAvg=440.60
Collecting baseline... RawAvg=440.60
Collecting baseline... RawAvg=440.80
Collecting baseline... RawAvg=440.80
Collecting baseline... RawAvg=441.00
Collecting baseline... RawAvg=441.00
Collecting baseline... RawAvg=441.20
Collecting baseline... RawAvg=441.20
Collecting baseline... RawAvg=441.20
Collecting baseline... RawAvg=441.20
Collecting baseline... RawAvg=441.40
Collecting baseline... RawAvg=441.20
Collecting baseline... RawAvg=441.20
Collecting baseline... RawAvg=441.20
Collecting baseline... RawAvg=441.20
Collecting baseline... RawAvg=440.80
Collecting baseline... RawAvg=440.20
Collecting baseline... RawAvg=439.40
Collecting baseline... RawAvg=438.40
Collecting baseline... RawAvg=437.60
Collecting baseline... RawAvg=437.00
Collecting baseline... RawAvg=436.60
Collecting baseline... RawAvg=436.40
Collecting baseline... RawAvg=436.40
Collecting baseline... RawAvg=436.20

Baseline collection complete! Starting detection.
Final Base Raw Average = 439.05
--------------------------------------------------------------------------
Time=0.1s | BaseRaw=439.1 | CurrentRaw=435.8 | Change=3.3 => Floor (empty)
Time=0.2s | BaseRaw=439.1 | CurrentRaw=436.0 | Change=3.1 => Floor (empty)
Time=0.3s | BaseRaw=439.1 | CurrentRaw=436.2 | Change=2.9 => Floor (empty)
Time=0.4s | BaseRaw=439.1 | CurrentRaw=436.0 | Change=3.1 => Floor (empty)
Time=0.5s | BaseRaw=439.1 | CurrentRaw=436.2 | Change=2.9 => Floor (empty)
Time=0.6s | BaseRaw=439.1 | CurrentRaw=436.4 | Change=2.7 => Floor (empty)
Time=0.7s | BaseRaw=439.1 | CurrentRaw=436.2 | Change=2.9 => Floor (empty)
Time=0.8s | BaseRaw=439.1 | CurrentRaw=436.0 | Change=3.1 => Floor (empty)
Time=0.9s | BaseRaw=439.1 | CurrentRaw=436.4 | Change=2.7 => Floor (empty)
Time=1.0s | BaseRaw=439.1 | CurrentRaw=436.2 | Change=2.9 => Floor (empty)
Time=1.1s | BaseRaw=439.1 | CurrentRaw=436.4 | Change=2.7 => Floor (empty)
Time=1.2s | BaseRaw=439.1 | CurrentRaw=436.6 | Change=2.5 => Floor (empty)
Time=1.3s | BaseRaw=439.1 | CurrentRaw=436.8 | Change=2.3 => Floor (empty)
Time=1.4s | BaseRaw=439.1 | CurrentRaw=437.0 | Change=2.1 => Floor (empty)
Time=1.5s | BaseRaw=439.1 | CurrentRaw=437.2 | Change=1.9 => Floor (empty)
Time=1.6s | BaseRaw=439.1 | CurrentRaw=437.4 | Change=1.7 => Floor (empty)
Time=1.7s | BaseRaw=439.1 | CurrentRaw=437.4 | Change=1.7 => Floor (empty)
Time=1.8s | BaseRaw=439.1 | CurrentRaw=437.6 | Change=1.5 => Floor (empty)
Time=1.9s | BaseRaw=439.1 | CurrentRaw=437.4 | Change=1.7 => Floor (empty)
Time=2.0s | BaseRaw=439.1 | CurrentRaw=437.6 | Change=1.5 => Floor (empty)
Time=2.1s | BaseRaw=439.1 | CurrentRaw=437.2 | Change=1.9 => Floor (empty)
Time=2.2s | BaseRaw=439.1 | CurrentRaw=437.2 | Change=1.9 => Floor (empty)
Time=2.3s | BaseRaw=439.1 | CurrentRaw=437.0 | Change=2.1 => Floor (empty)
