record_type,time_s,raw_on,raw_off,net_raw,avg_on,avg_off,net_avg,baseline,change,label,raw_line
info,,,,,,,,,,,,"SYSTEM,Baseline collecting... Keep sensor on empty floor (5s)."
info,,,,,,,,,,,,"SYSTEM,START received"
baseline,,465,1023.0,558.0,466.0,1023.0,557.0,,,,"BASELINE,465,1023.0,558.0,466.0,1023.0,557.0"
baseline,,466,1023.0,557.0,465.8,1023.0,557.2,,,,"BASELINE,466,1023.0,557.0,465.8,1023.0,557.2"
baseline,,466,1023.0,557.0,465.8,1023.0,557.2,,,,"BASELINE,466,1023.0,557.0,465.8,1023.0,557.2"
baseline,,466,1023.0,557.0,465.8,1023.0,557.2,,,,"BASELINE,466,1023.0,557.0,465.8,1023.0,557.2"
baseline,,466,1023.0,557.0,465.8,1023.0,557.2,,,,"BASELINE,466,1023.0,557.0,465.8,1023.0,557.2"
baseline,,466,1023.0,557.0,466.0,1023.0,557.0,,,,"BASELINE,466,1023.0,557.0,466.0,1023.0,557.0"
baseline,,466,1023.0,557.0,466.0,1023.0,557.0,,,,"BASELINE,466,1023.0,557.0,466.0,1023.0,557.0"
baseline,,465,1023.0,558.0,465.8,1023.0,557.2,,,,"BASELINE,465,1023.0,558.0,465.8,1023.0,557.2"
baseline,,466,1023.0,557.0,465.8,1023.0,557.2,,,,"BASELINE,466,1023.0,557.0,465.8,1023.0,557.2"
baseline,,466,1023.0,557.0,465.8,1023.0,557.2,,,,"BASELINE,466,1023.0,557.0,465.8,1023.0,557.2"
baseline,,465,1023.0,558.0,465.6,1023.0,557.4,,,,"BASELINE,465,1023.0,558.0,465.6,1023.0,557.4"
baseline,,466,1023.0,557.0,465.6,1023.0,557.4,,,,"BASELINE,466,1023.0,557.0,465.6,1023.0,557.4"
baseline,,465,1023.0,558.0,465.6,1023.0,557.4,,,,"BASELINE,465,1023.0,558.0,465.6,1023.0,557.4"
baseline,,465,1023.0,558.0,465.4,1023.0,557.6,,,,"BASELINE,465,1023.0,558.0,465.4,1023.0,557.6"
baseline,,465,1023.0,558.0,465.2,1023.0,557.8,,,,"BASELINE,465,1023.0,558.0,465.2,1023.0,557.8"
baseline,,465,1023.0,558.0,465.2,1023.0,557.8,,,,"BASELINE,465,1023.0,558.0,465.2,1023.0,557.8"
baseline,,465,1023.0,558.0,465.0,1023.0,558.0,,,,"BASELINE,465,1023.0,558.0,465.0,1023.0,558.0"
baseline,,460,1023.0,563.0,464.0,1023.0,559.0,,,,"BASELINE,460,1023.0,563.0,464.0,1023.0,559.0"
baseline,,469,1023.0,554.0,464.8,1023.0,558.2,,,,"BASELINE,469,1023.0,554.0,464.8,1023.0,558.2"
baseline,,468,1023.0,555.0,465.4,1023.0,557.6,,,,"BASELINE,468,1023.0,555.0,465.4,1023.0,557.6"
baseline,,468,1023.0,555.0,466.0,1023.0,557.0,,,,"BASELINE,468,1023.0,555.0,466.0,1023.0,557.0"
baseline,,466,1023.0,557.0,466.2,1023.0,556.8,,,,"BASELINE,466,1023.0,557.0,466.2,1023.0,556.8"
baseline,,467,1023.0,556.0,467.6,1023.0,555.4,,,,"BASELINE,467,1023.0,556.0,467.6,1023.0,555.4"
baseline,,463,1023.0,560.0,466.4,1023.0,556.6,,,,"BASELINE,463,1023.0,560.0,466.4,1023.0,556.6"
baseline,,466,1023.0,557.0,466.0,1023.0,557.0,,,,"BASELINE,466,1023.0,557.0,466.0,1023.0,557.0"
baseline,,464,1023.0,559.0,465.2,1023.0,557.8,,,,"BASELINE,464,1023.0,559.0,465.2,1023.0,557.8"
baseline,,464,1023.0,559.0,464.8,1023.0,558.2,,,,"BASELINE,464,1023.0,559.0,464.8,1023.0,558.2"
baseline,,465,1023.0,558.0,464.4,1023.0,558.6,,,,"BASELINE,465,1023.0,558.0,464.4,1023.0,558.6"
baseline,,464,1023.0,559.0,464.6,1023.0,558.4,,,,"BASELINE,464,1023.0,559.0,464.6,1023.0,558.4"
baseline,,465,1023.0,558.0,464.4,1023.0,558.6,,,,"BASELINE,465,1023.0,558.0,464.4,1023.0,558.6"
baseline,,465,1023.0,558.0,464.6,1023.0,558.4,,,,"BASELINE,465,1023.0,558.0,464.6,1023.0,558.4"
baseline,,465,1023.0,558.0,464.8,1023.0,558.2,,,,"BASELINE,465,1023.0,558.0,464.8,1023.0,558.2"
baseline,,465,1023.0,558.0,464.8,1023.0,558.2,,,,"BASELINE,465,1023.0,558.0,464.8,1023.0,558.2"
baseline,,465,1023.0,558.0,465.0,1023.0,558.0,,,,"BASELINE,465,1023.0,558.0,465.0,1023.0,558.0"
baseline,,465,1023.0,558.0,465.0,1023.0,558.0,,,,"BASELINE,465,1023.0,558.0,465.0,1023.0,558.0"
baseline,,465,1023.0,558.0,465.0,1023.0,558.0,,,,"BASELINE,465,1023.0,558.0,465.0,1023.0,558.0"
info,,,,,,,,,,,,[SYSTEM] Camera index 1 opened via DEFAULT: 1280x720.
info,,,,,,,,,,,,[SYSTEM] Camera preview started: index 1
baseline,,465,1023.0,558.0,465.0,1023.0,558.0,,,,"BASELINE,465,1023.0,558.0,465.0,1023.0,558.0"
baseline,,465,1023.0,558.0,465.0,1023.0,558.0,,,,"BASELINE,465,1023.0,558.0,465.0,1023.0,558.0"
baseline,,465,1023.0,558.0,465.0,1023.0,558.0,,,,"BASELINE,465,1023.0,558.0,465.0,1023.0,558.0"
baseline,,465,1023.0,558.0,465.0,1023.0,558.0,,,,"BASELINE,465,1023.0,558.0,465.0,1023.0,558.0"
baseline,,464,1023.0,559.0,464.8,1023.0,558.2,,,,"BASELINE,464,1023.0,559.0,464.8,1023.0,558.2"
