record_type,time_s,raw_on,raw_off,net_raw,avg_on,avg_off,net_avg,baseline,change,label,raw_line
data,9.3,602,1023.0,421.0,604.8,1023.0,418.2,417.6,0.6,Floor,"DATA,9.3,602,1023.0,421.0,604.8,1023.0,418.2,417.6,0.6,Floor"
data,9.4,600,1023.0,423.0,603.2,1023.0,419.8,417.6,2.2,Floor,"DATA,9.4,600,1023.0,423.0,603.2,1023.0,419.8,417.6,2.2,Floor"
data,9.5,597,1023.0,426.0,601.2,1023.0,421.8,417.6,4.2,Floor,"DATA,9.5,597,1023.0,426.0,601.2,1023.0,421.8,417.6,4.2,Floor"
data,9.6,595,1023.0,428.0,599.2,1023.0,423.8,417.6,6.2,Floor,"DATA,9.6,595,1023.0,428.0,599.2,1023.0,423.8,417.6,6.2,Floor"
data,9.7,594,1023.0,429.0,597.6,1023.0,425.4,417.6,7.8,Floor,"DATA,9.7,594,1023.0,429.0,597.6,1023.0,425.4,417.6,7.8,Floor"
data,9.8,594,1023.0,429.0,596.0,1023.0,427.0,417.6,9.4,Floor,"DATA,9.8,594,1023.0,429.0,596.0,1023.0,427.0,417.6,9.4,Floor"
data,9.9,594,1023.0,429.0,594.8,1023.0,428.2,417.6,10.6,Liquid,"DATA,9.9,594,1023.0,429.0,594.8,1023.0,428.2,417.6,10.6,Liquid"
data,10.0,594,1023.0,429.0,594.2,1023.0,428.8,417.6,11.2,Liquid,"DATA,10.0,594,1023.0,429.0,594.2,1023.0,428.8,417.6,11.2,Liquid"
data,10.1,594,1023.0,429.0,594.0,1023.0,429.0,417.6,11.4,Liquid,"DATA,10.1,594,1023.0,429.0,594.0,1023.0,429.0,417.6,11.4,Liquid"
data,10.2,594,1023.0,429.0,594.0,1023.0,429.0,417.6,11.4,Liquid,"DATA,10.2,594,1023.0,429.0,594.0,1023.0,429.0,417.6,11.4,Liquid"
data,10.3,594,1023.0,429.0,594.0,1023.0,429.0,417.6,11.4,Liquid,"DATA,10.3,594,1023.0,429.0,594.0,1023.0,429.0,417.6,11.4,Liquid"
data,10.4,595,1023.0,428.0,594.2,1023.0,428.8,417.6,11.2,Liquid,"DATA,10.4,595,1023.0,428.0,594.2,1023.0,428.8,417.6,11.2,Liquid"
data,10.5,595,1023.0,428.0,594.4,1023.0,428.6,417.6,11.0,Liquid,"DATA,10.5,595,1023.0,428.0,594.4,1023.0,428.6,417.6,11.0,Liquid"
data,10.6,596,1023.0,427.0,594.8,1023.0,428.2,417.6,10.6,Liquid,"DATA,10.6,596,1023.0,427.0,594.8,1023.0,428.2,417.6,10.6,Liquid"
data,10.7,596,1023.0,427.0,595.2,1023.0,427.8,417.6,10.2,Liquid,"DATA,10.7,596,1023.0,427.0,595.2,1023.0,427.8,417.6,10.2,Liquid"
data,10.8,596,1023.0,427.0,595.6,1023.0,427.4,417.6,9.8,Floor,"DATA,10.8,596,1023.0,427.0,595.6,1023.0,427.4,417.6,9.8,Floor"
data,10.9,597,1023.0,426.0,596.0,1023.0,427.0,417.6,9.4,Floor,"DATA,10.9,597,1023.0,426.0,596.0,1023.0,427.0,417.6,9.4,Floor"
data,11.0,598,1023.0,425.0,596.6,1023.0,426.4,417.6,8.8,Floor,"DATA,11.0,598,1023.0,425.0,596.6,1023.0,426.4,417.6,8.8,Floor"
data,11.1,598,1023.0,425.0,597.0,1023.0,426.0,417.6,8.4,Floor,"DATA,11.1,598,1023.0,425.0,597.0,1023.0,426.0,417.6,8.4,Floor"
data,11.2,598,1023.0,425.0,597.4,1023.0,425.6,417.6,8.0,Floor,"DATA,11.2,598,1023.0,425.0,597.4,1023.0,425.6,417.6,8.0,Floor"
data,11.3,598,1023.0,425.0,597.8,1023.0,425.2,417.6,7.6,Floor,"DATA,11.3,598,1023.0,425.0,597.8,1023.0,425.2,417.6,7.6,Floor"
data,11.4,599,1023.0,424.0,598.2,1023.0,424.8,417.6,7.2,Floor,"DATA,11.4,599,1023.0,424.0,598.2,1023.0,424.8,417.6,7.2,Floor"
data,11.5,598,1023.0,425.0,598.2,1023.0,424.8,417.6,7.2,Floor,"DATA,11.5,598,1023.0,425.0,598.2,1023.0,424.8,417.6,7.2,Floor"
data,11.6,598,1023.0,425.0,598.2,1023.0,424.8,417.6,7.2,Floor,"DATA,11.6,598,1023.0,425.0,598.2,1023.0,424.8,417.6,7.2,Floor"
data,11.7,598,1023.0,425.0,598.2,1023.0,424.8,417.6,7.2,Floor,"DATA,11.7,598,1023.0,425.0,598.2,1023.0,424.8,417.6,7.2,Floor"
data,11.8,598,1023.0,425.0,598.2,1023.0,424.8,417.6,7.2,Floor,"DATA,11.8,598,1023.0,425.0,598.2,1023.0,424.8,417.6,7.2,Floor"
data,11.9,598,1023.0,425.0,598.0,1023.0,425.0,417.6,7.4,Floor,"DATA,11.9,598,1023.0,425.0,598.0,1023.0,425.0,417.6,7.4,Floor"
data,12.0,599,1023.0,424.0,598.2,1023.0,424.8,417.6,7.2,Floor,"DATA,12.0,599,1023.0,424.0,598.2,1023.0,424.8,417.6,7.2,Floor"
data,12.1,599,1023.0,424.0,598.4,1023.0,424.6,417.6,7.0,Floor,"DATA,12.1,599,1023.0,424.0,598.4,1023.0,424.6,417.6,7.0,Floor"
data,12.2,599,1023.0,424.0,598.6,1023.0,424.4,417.6,6.8,Floor,"DATA,12.2,599,1023.0,424.0,598.6,1023.0,424.4,417.6,6.8,Floor"
data,12.3,599,1023.0,424.0,598.8,1023.0,424.2,417.6,6.6,Floor,"DATA,12.3,599,1023.0,424.0,598.8,1023.0,424.2,417.6,6.6,Floor"
data,12.4,599,1023.0,424.0,599.0,1023.0,424.0,417.6,6.4,Floor,"DATA,12.4,599,1023.0,424.0,599.0,1023.0,424.0,417.6,6.4,Floor"
data,12.5,599,1023.0,424.0,599.0,1023.0,424.0,417.6,6.4,Floor,"DATA,12.5,599,1023.0,424.0,599.0,1023.0,424.0,417.6,6.4,Floor"
data,12.6,599,1023.0,424.0,599.0,1023.0,424.0,417.6,6.4,Floor,"DATA,12.6,599,1023.0,424.0,599.0,1023.0,424.0,417.6,6.4,Floor"
data,12.7,599,1023.0,424.0,599.0,1023.0,424.0,417.6,6.4,Floor,"DATA,12.7,599,1023.0,424.0,599.0,1023.0,424.0,417.6,6.4,Floor"
data,12.8,598,1023.0,425.0,598.8,1023.0,424.2,417.6,6.6,Floor,"DATA,12.8,598,1023.0,425.0,598.8,1023.0,424.2,417.6,6.6,Floor"
